date,portid,portname,portcalls,portcalls_container,import,export,import_dry_bulk,import_container,import_general_cargo,import_tanker,import_roro,export_dry_bulk,export_container,export_general_cargo,export_tanker,export_roro
2026-07-21,port120,Barranquilla,3,0,49959,29011,33894,0,0,16064,0,29011,0,0,0,0
2026-07-22,port120,Barranquilla,2,1,4230,0,0,724,0,3505,0,0,0,0,0,0
2026-07-23,port120,Barranquilla,2,1,37820,1459,37820,0,0,0,0,0,1459,0,0,0
2026-07-24,port120,Barranquilla,4,1,15640,13056,11934,3705,0,0,0,5441,0,4438,3176,0
2026-07-25,port120,Barranquilla,3,1,0,2618,0,0,0,0,0,0,2618,0,0,0
2026-07-26,port120,Barranquilla,2,0,17656,4036,17656,0,0,0,0,4036,0,0,0,0
2026-07-27,port120,Barranquilla,3,1,31922,4309,30558,1364,0,0,0,0,887,3422,0,0
2026-07-28,port120,Barranquilla,2,0,11934,5441,11934,0,0,0,0,5441,0,0,0,0
2026-07-29,port120,Barranquilla,2,1,1563,23054,0,1563,0,0,0,23054,0,0,0,0
2026-07-30,port120,Barranquilla,2,0,14588,6881,11934,0,0,2654,0,5441,0,0,1440,0
2026-07-31,port120,Barranquilla,2,1,12910,6087,11934,976,0,0,0,5441,646,0,0,0
2019-01-07,port1154,Santa Marta,2,1,601,4651,0,0,0,0,601,0,4557,0,0,94
2019-01-08,port1154,Santa Marta,1,0,0,2108,0,0,0,0,0,0,0,2108,0,0
2019-01-09,port1154,Santa Marta,2,0,2507,94,0,0,0,0,2507,0,0,0,0,94
2019-01-10,port1154,Santa Marta,2,1,2744,2931,0,858,1886,0,0,0,2151,780,0,0
2019-01-11,port1154,Santa Marta,3,2,16050,3714,16050,0,0,0,0,0,3714,0,0,0
2019-01-12,port1154,Santa Marta,3,2,24864,2537,21558,3306,0,0,0,0,2537,0,0,0
2019-01-13,port1154,Santa Marta,2,0,3741,4795,0,0,1400,2340,0,0,0,0,4795,0
2019-01-14,port1154,Santa Marta,1,1,4062,0,0,4062,0,0,0,0,0,0,0,0
2019-01-15,port1154,Santa Marta,1,1,0,317,0,0,0,0,0,0,317,0,0,0
2019-01-16,port1154,Santa Marta,1,0,1886,780,0,0,1886,0,0,0,0,780,0,0
2019-01-17,port1154,Santa Marta,2,1,8764,379,8764,0,0,0,0,0,379,0,0,0
2019-01-18,port1154,Santa Marta,2,1,10427,3902,10427,0,0,0,0,0,3902,0,0,0
2019-01-19,port1154,Santa Marta,2,2,858,5889,0,858,0,0,0,0,5889,0,0,0
2019-01-20,port1154,Santa Marta,2,1,2229,0,0,2229,0,0,0,0,0,0,0,0
2019-01-21,port1154,Santa Marta,2,1,0,35709,0,0,0,0,0,35340,368,0,0,0
2019-01-22,port1154,Santa Marta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-23,port1154,Santa Marta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-24,port1154,Santa Marta,2,1,16271,2012,0,0,16271,0,0,0,2012,0,0,0
2019-01-25,port1154,Santa Marta,4,2,601,44101,0,0,0,0,601,37076,6930,0,0,94
2019-01-26,port1154,Santa Marta,3,2,2295,5584,0,2295,0,0,0,0,2151,0,3433,0
2019-01-27,port1154,Santa Marta,4,1,58446,2151,57588,858,0,0,0,0,2151,0,0,0
2019-01-28,port1154,Santa Marta,3,1,33935,367,33935,0,0,0,0,0,367,0,0,0
2019-01-29,port1154,Santa Marta,2,1,318,7191,0,318,0,0,0,0,0,0,7191,0
2019-01-30,port1154,Santa Marta,2,1,58636,1636,58636,0,0,0,0,0,1636,0,0,0
2019-01-31,port1154,Santa Marta,2,1,377,0,0,377,0,0,0,0,0,0,0,0
2019-02-01,port1154,Santa Marta,2,1,2340,10641,0,0,0,2340,0,0,5845,0,4795,0
2019-02-02,port1154,Santa Marta,4,2,11361,4452,9644,1716,0,0,0,0,4302,149,0,0
2019-02-03,port1154,Santa Marta,2,1,13293,0,8736,4557,0,0,0,0,0,0,0,0
2019-02-04,port1154,Santa Marta,4,1,17700,2931,0,858,2708,14133,0,0,2151,780,0,0
2019-02-05,port1154,Santa Marta,2,1,16438,6477,15802,635,0,0,0,6477,0,0,0,0
2019-02-06,port1154,Santa Marta,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-07,port1154,Santa Marta,2,1,403,41316,0,403,0,0,0,41316,0,0,0,0
2019-02-08,port1154,Santa Marta,2,2,0,11166,0,0,0,0,0,0,11166,0,0,0
2019-02-09,port1154,Santa Marta,4,1,4565,17385,0,858,0,0,3707,0,2151,15140,0,94
2019-02-10,port1154,Santa Marta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-11,port1154,Santa Marta,1,1,2596,0,0,2596,0,0,0,0,0,0,0,0
2019-02-12,port1154,Santa Marta,1,0,444,0,444,0,0,0,0,0,0,0,0,0
2019-02-13,port1154,Santa Marta,1,0,0,7775,0,0,0,0,0,0,0,0,7775,0
2019-02-14,port1154,Santa Marta,4,1,1409,10174,0,0,814,0,595,0,4249,0,5924,0
2019-02-15,port1154,Santa Marta,3,1,24473,4388,22442,0,2031,0,0,0,4388,0,0,0
2019-02-16,port1154,Santa Marta,4,2,1402,36660,0,858,544,0,0,32475,4185,0,0,0
2019-02-17,port1154,Santa Marta,4,2,13457,4795,9988,1128,0,2340,0,0,0,0,4795,0
2019-02-18,port1154,Santa Marta,2,1,4998,2151,4140,858,0,0,0,0,2151,0,0,0
2019-02-19,port1154,Santa Marta,3,1,315,0,0,315,0,0,0,0,0,0,0,0
2019-02-20,port1154,Santa Marta,2,0,1886,780,0,0,1886,0,0,0,0,780,0,0
2019-02-21,port1154,Santa Marta,3,1,16203,53246,15802,400,0,0,0,53246,0,0,0,0
2019-02-22,port1154,Santa Marta,2,1,1886,1271,0,0,1886,0,0,0,490,780,0,0
2019-02-23,port1154,Santa Marta,2,2,1716,4302,0,1716,0,0,0,0,4302,0,0,0
2019-02-24,port1154,Santa Marta,2,1,792,17084,0,792,0,0,0,17084,0,0,0,0
2019-02-25,port1154,Santa Marta,3,1,6883,0,4106,2229,546,0,0,0,0,0,0,0
2019-02-26,port1154,Santa Marta,1,1,981,0,0,981,0,0,0,0,0,0,0,0
2019-02-27,port1154,Santa Marta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-28,port1154,Santa Marta,3,2,0,3579,0,0,0,0,0,0,3579,0,0,0
2019-03-01,port1154,Santa Marta,3,1,23311,5252,23311,0,0,0,0,0,1469,0,3783,0
2019-03-02,port1154,Santa Marta,4,2,29040,8629,28182,858,0,0,0,6477,2151,0,0,0
2019-03-03,port1154,Santa Marta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,port1154,Santa Marta,1,0,20646,0,20646,0,0,0,0,0,0,0,0,0
2019-03-05,port1154,Santa Marta,2,1,2947,0,0,2947,0,0,0,0,0,0,0,0
2019-03-06,port1154,Santa Marta,2,0,2626,0,0,0,2626,0,0,0,0,0,0,0
2019-03-07,port1154,Santa Marta,2,1,2164,1200,0,0,2164,0,0,0,1200,0,0,0
2019-03-08,port1154,Santa Marta,2,1,5914,0,0,1237,0,4676,0,0,0,0,0,0
2019-03-09,port1154,Santa Marta,5,3,22088,7987,22088,0,0,0,0,0,7987,0,0,0
2019-03-10,port1154,Santa Marta,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-11,port1154,Santa Marta,4,2,327,10341,0,0,327,0,0,0,3820,0,6520,0
2019-03-12,port1154,Santa Marta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-13,port1154,Santa Marta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-14,port1154,Santa Marta,1,1,858,2151,0,858,0,0,0,0,2151,0,0,0
2019-03-15,port1154,Santa Marta,2,1,0,2943,0,0,0,0,0,0,2943,0,0,0
2019-03-16,port1154,Santa Marta,1,1,858,2151,0,858,0,0,0,0,2151,0,0,0
2019-03-17,port1154,Santa Marta,3,1,9398,41882,0,9398,0,0,0,41394,0,0,488,0
2019-03-18,port1154,Santa Marta,1,1,369,0,0,369,0,0,0,0,0,0,0,0
2019-03-19,port1154,Santa Marta,3,2,394,65320,0,394,0,0,0,63145,2174,0,0,0
2019-03-20,port1154,Santa Marta,4,0,52286,7692,50403,0,110,0,1772,0,0,0,7692,0
2019-03-21,port1154,Santa Marta,2,1,0,2399,0,0,0,0,0,0,2399,0,0,0
2019-03-22,port1154,Santa Marta,2,0,1886,19718,0,0,1886,0,0,18938,0,780,0,0
2019-03-23,port1154,Santa Marta,4,3,7883,9607,0,858,0,7025,0,0,9607,0,0,0
2019-03-24,port1154,Santa Marta,2,1,23179,0,12660,10519,0,0,0,0,0,0,0,0
2019-03-25,port1154,Santa Marta,5,1,8798,7988,0,858,3626,3712,601,0,2151,0,5742,94
2019-03-26,port1154,Santa Marta,3,0,63314,0,63314,0,0,0,0,0,0,0,0,0
2019-03-27,port1154,Santa Marta,2,1,858,17836,0,858,0,0,0,0,2151,0,15685,0
2019-03-28,port1154,Santa Marta,2,1,0,3493,0,0,0,0,0,0,3493,0,0,0
2019-03-29,port1154,Santa Marta,4,1,7083,7842,5534,0,1548,0,0,0,7842,0,0,0
2019-03-30,port1154,Santa Marta,3,2,2298,40452,0,2298,0,0,0,0,2151,0,38301,0
2019-03-31,port1154,Santa Marta,3,1,48687,1854,48687,0,0,0,0,0,1854,0,0,0
2019-04-01,port1154,Santa Marta,1,1,858,2151,0,858,0,0,0,0,2151,0,0,0
2019-04-02,port1154,Santa Marta,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-03,port1154,Santa Marta,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-04,port1154,Santa Marta,2,1,24271,0,24271,0,0,0,0,0,0,0,0,0
2019-04-05,port1154,Santa Marta,1,1,0,2358,0,0,0,0,0,0,2358,0,0,0
2019-04-06,port1154,Santa Marta,2,2,479,2556,0,479,0,0,0,0,2556,0,0,0
2019-04-07,port1154,Santa Marta,4,2,2211,7276,0,2211,0,0,0,0,7276,0,0,0
2019-04-08,port1154,Santa Marta,4,2,509,18653,0,0,0,0,509,16423,2230,0,0,0
2019-04-09,port1154,Santa Marta,2,1,23788,330,23788,0,0,0,0,0,330,0,0,0
2019-04-10,port1154,Santa Marta,2,1,460,1564,0,0,0,0,460,0,1564,0,0,0
2019-04-11,port1154,Santa Marta,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-12,port1154,Santa Marta,2,1,27785,3902,27785,0,0,0,0,0,3902,0,0,0
2019-04-13,port1154,Santa Marta,2,2,450,3046,0,450,0,0,0,0,3046,0,0,0
2019-04-14,port1154,Santa Marta,1,1,2960,0,0,2960,0,0,0,0,0,0,0,0
2019-04-15,port1154,Santa Marta,2,1,735,1618,0,735,0,0,0,0,0,0,1618,0
2019-04-16,port1154,Santa Marta,4,1,0,45530,0,0,0,0,0,34196,2299,0,9034,0
2019-04-17,port1154,Santa Marta,2,1,164,1746,0,0,164,0,0,0,1746,0,0,0
2019-04-18,port1154,Santa Marta,5,1,38643,6477,35148,0,3495,0,0,6477,0,0,0,0
2019-04-19,port1154,Santa Marta,3,1,4489,7329,3934,0,0,0,554,0,7329,0,0,0
2019-04-20,port1154,Santa Marta,3,1,17882,8514,15802,0,2080,0,0,6477,2036,0,0,0
2019-04-21,port1154,Santa Marta,1,1,1849,0,0,1849,0,0,0,0,0,0,0,0
2019-04-22,port1154,Santa Marta,4,1,30164,4795,24409,3085,329,2340,0,0,0,0,4795,0
2019-04-23,port1154,Santa Marta,2,0,14799,0,14799,0,0,0,0,0,0,0,0,0
2019-04-24,port1154,Santa Marta,1,0,0,58501,0,0,0,0,0,58501,0,0,0,0
2019-04-25,port1154,Santa Marta,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-26,port1154,Santa Marta,1,1,0,979,0,0,0,0,0,0,979,0,0,0
2019-04-27,port1154,Santa Marta,4,2,7590,54910,6732,858,0,0,0,52759,2151,0,0,0
2019-04-28,port1154,Santa Marta,4,1,50672,6477,48667,741,1263,0,0,6477,0,0,0,0
2019-04-29,port1154,Santa Marta,3,1,19163,7258,15802,1474,1886,0,0,6477,0,780,0,0
2019-04-30,port1154,Santa Marta,4,1,1459,3746,0,858,0,0,601,1501,2151,0,0,94
2019-05-01,port1154,Santa Marta,2,0,20382,780,18495,0,1886,0,0,0,0,780,0,0
2019-05-02,port1154,Santa Marta,3,2,17332,5772,17332,0,0,0,0,0,5772,0,0,0
2019-05-03,port1154,Santa Marta,1,0,0,4602,0,0,0,0,0,0,0,0,4602,0
2019-05-04,port1154,Santa Marta,4,3,858,7169,0,858,0,0,0,0,7169,0,0,0
2019-05-05,port1154,Santa Marta,3,1,5046,48579,2449,2596,0,0,0,48579,0,0,0,0
2019-05-06,port1154,Santa Marta,3,1,6373,2725,0,6373,0,0,0,0,0,0,2725,0
2019-05-07,port1154,Santa Marta,4,0,9025,0,6431,0,0,2593,0,0,0,0,0,0
2019-05-08,port1154,Santa Marta,2,1,1169,2599,0,0,0,1169,0,0,2477,0,122,0
2019-05-09,port1154,Santa Marta,2,1,0,2737,0,0,0,0,0,0,2737,0,0,0
2019-05-10,port1154,Santa Marta,2,2,4896,882,0,4896,0,0,0,0,882,0,0,0
2019-05-11,port1154,Santa Marta,3,2,9410,2660,8551,858,0,0,0,0,2660,0,0,0
2019-05-12,port1154,Santa Marta,1,1,1875,0,0,1875,0,0,0,0,0,0,0,0
2019-05-13,port1154,Santa Marta,3,2,0,5712,0,0,0,0,0,0,1367,0,4345,0
2019-05-14,port1154,Santa Marta,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-15,port1154,Santa Marta,4,1,27678,780,7412,261,1886,18118,0,0,0,780,0,0
2019-05-16,port1154,Santa Marta,3,2,893,48301,0,893,0,0,0,45218,3083,0,0,0
2019-05-17,port1154,Santa Marta,2,1,479,0,0,479,0,0,0,0,0,0,0,0
2019-05-18,port1154,Santa Marta,3,1,2340,15672,0,0,0,2340,0,0,2039,0,13633,0
2019-05-19,port1154,Santa Marta,4,1,57379,0,52703,1099,0,3576,0,0,0,0,0,0
2019-05-20,port1154,Santa Marta,1,1,0,734,0,0,0,0,0,0,734,0,0,0
2019-05-21,port1154,Santa Marta,1,0,0,6018,0,0,0,0,0,6018,0,0,0,0
2019-05-22,port1154,Santa Marta,3,0,3713,10521,3382,0,331,0,0,10521,0,0,0,0
2019-05-23,port1154,Santa Marta,2,1,11772,2151,10914,858,0,0,0,0,2151,0,0,0
2019-05-24,port1154,Santa Marta,1,1,0,5475,0,0,0,0,0,0,5475,0,0,0
2019-05-25,port1154,Santa Marta,3,1,27370,2041,27370,0,0,0,0,0,2041,0,0,0
2019-05-26,port1154,Santa Marta,2,1,3423,0,0,2249,0,0,1173,0,0,0,0,0
2019-05-27,port1154,Santa Marta,1,1,0,1117,0,0,0,0,0,0,1117,0,0,0
2019-05-28,port1154,Santa Marta,2,0,27195,0,26423,0,771,0,0,0,0,0,0,0
2019-05-29,port1154,Santa Marta,1,0,0,4148,0,0,0,0,0,0,0,0,4148,0
2019-05-30,port1154,Santa Marta,2,2,1655,2151,0,1655,0,0,0,0,2151,0,0,0
2019-05-31,port1154,Santa Marta,1,1,481,0,0,481,0,0,0,0,0,0,0,0
2019-06-01,port1154,Santa Marta,4,2,37322,12064,36812,509,0,0,0,6477,5586,0,0,0
2019-06-02,port1154,Santa Marta,2,0,0,51966,0,0,0,0,0,51966,0,0,0,0
2019-06-03,port1154,Santa Marta,3,2,741,1111,0,741,0,0,0,0,1111,0,0,0
2019-06-04,port1154,Santa Marta,2,1,757,33064,0,757,0,0,0,33064,0,0,0,0
2019-06-05,port1154,Santa Marta,1,0,4295,0,0,0,4295,0,0,0,0,0,0,0
2019-06-06,port1154,Santa Marta,2,2,951,0,0,951,0,0,0,0,0,0,0,0
2019-06-07,port1154,Santa Marta,2,1,0,970,0,0,0,0,0,0,970,0,0,0
2019-06-08,port1154,Santa Marta,4,2,41393,1115,36574,4217,0,0,601,0,1020,0,0,94
2019-06-09,port1154,Santa Marta,4,1,3381,43520,0,2616,163,0,601,0,0,0,43426,94
2019-06-10,port1154,Santa Marta,1,1,858,2151,0,858,0,0,0,0,2151,0,0,0
2019-06-11,port1154,Santa Marta,3,1,635,3759,0,635,0,0,0,0,0,0,0,3759
2019-06-12,port1154,Santa Marta,3,0,24591,0,23967,0,165,0,458,0,0,0,0,0
2019-06-13,port1154,Santa Marta,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-14,port1154,Santa Marta,2,1,1886,4365,0,0,1886,0,0,0,3584,780,0,0
2019-06-15,port1154,Santa Marta,2,2,959,3050,0,959,0,0,0,0,3050,0,0,0
2019-06-16,port1154,Santa Marta,2,1,1499,0,0,1499,0,0,0,0,0,0,0,0
2019-06-17,port1154,Santa Marta,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-18,port1154,Santa Marta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-19,port1154,Santa Marta,1,0,38537,0,38537,0,0,0,0,0,0,0,0,0
2019-06-20,port1154,Santa Marta,3,1,16844,984,0,0,0,16844,0,0,984,0,0,0
2019-06-21,port1154,Santa Marta,1,1,6706,0,0,6706,0,0,0,0,0,0,0,0
2019-06-22,port1154,Santa Marta,5,2,2475,10008,0,0,1886,0,588,5839,3388,780,0,0
2019-06-23,port1154,Santa Marta,3,1,662,38361,0,0,662,0,0,34906,3455,0,0,0
2019-06-24,port1154,Santa Marta,3,2,645,2719,0,0,0,645,0,0,2719,0,0,0
2019-06-25,port1154,Santa Marta,2,0,1210,66553,0,0,1210,0,0,66553,0,0,0,0
2019-06-26,port1154,Santa Marta,3,1,5875,7307,5016,858,0,0,0,0,2151,0,5156,0
2019-06-27,port1154,Santa Marta,2,1,6285,0,0,6285,0,0,0,0,0,0,0,0
2019-06-28,port1154,Santa Marta,3,1,4580,2258,2428,2152,0,0,0,0,0,0,2258,0
2019-06-29,port1154,Santa Marta,2,2,0,9147,0,0,0,0,0,0,9147,0,0,0
2019-06-30,port1154,Santa Marta,2,2,0,12156,0,0,0,0,0,0,12156,0,0,0
2019-07-01,port1154,Santa Marta,1,1,1846,0,0,1846,0,0,0,0,0,0,0,0
2019-07-02,port1154,Santa Marta,2,0,1451,0,1451,0,0,0,0,0,0,0,0,0
2019-07-03,port1154,Santa Marta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-04,port1154,Santa Marta,5,3,8829,63813,0,940,7889,0,0,63813,0,0,0,0
2019-07-05,port1154,Santa Marta,1,1,6484,0,0,6484,0,0,0,0,0,0,0,0
2019-07-06,port1154,Santa Marta,7,3,15009,59549,0,3685,10485,0,838,44364,15184,0,0,0
2019-07-07,port1154,Santa Marta,1,1,0,10292,0,0,0,0,0,0,10292,0,0,0
2019-07-08,port1154,Santa Marta,2,1,2232,0,0,2232,0,0,0,0,0,0,0,0
2019-07-09,port1154,Santa Marta,1,1,635,0,0,635,0,0,0,0,0,0,0,0
2019-07-10,port1154,Santa Marta,1,0,494,0,0,0,494,0,0,0,0,0,0,0
2019-07-11,port1154,Santa Marta,3,1,1886,780,0,0,1886,0,0,0,0,780,0,0
2019-07-12,port1154,Santa Marta,1,1,3440,0,0,3440,0,0,0,0,0,0,0,0
2019-07-13,port1154,Santa Marta,4,3,12005,3081,0,4697,7307,0,0,0,3081,0,0,0
2019-07-14,port1154,Santa Marta,2,1,11569,7838,0,0,11569,0,0,0,7838,0,0,0
2019-07-15,port1154,Santa Marta,1,1,734,0,0,734,0,0,0,0,0,0,0,0
2019-07-16,port1154,Santa Marta,1,0,19644,0,19644,0,0,0,0,0,0,0,0,0
2019-07-17,port1154,Santa Marta,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-18,port1154,Santa Marta,3,2,2544,3141,0,658,1886,0,0,0,2361,780,0,0
2019-07-19,port1154,Santa Marta,2,1,4748,32190,0,4748,0,0,0,32190,0,0,0,0
2019-07-20,port1154,Santa Marta,2,2,0,1469,0,0,0,0,0,0,1469,0,0,0
2019-07-21,port1154,Santa Marta,4,2,47382,12636,46294,0,1088,0,0,0,12636,0,0,0
2019-07-22,port1154,Santa Marta,2,1,50199,5660,50199,0,0,0,0,0,5660,0,0,0
2019-07-23,port1154,Santa Marta,2,0,601,46331,0,0,0,0,601,46237,0,0,0,94
2019-07-24,port1154,Santa Marta,2,1,1418,0,0,659,759,0,0,0,0,0,0,0
2019-07-25,port1154,Santa Marta,3,2,0,33334,0,0,0,0,0,0,270,0,33063,0
2019-07-26,port1154,Santa Marta,2,1,35670,0,30501,5168,0,0,0,0,0,0,0,0
2019-07-27,port1154,Santa Marta,3,2,0,7214,0,0,0,0,0,0,4712,0,2501,0
2019-07-28,port1154,Santa Marta,4,2,34441,4915,32888,1553,0,0,0,0,4915,0,0,0
2019-07-29,port1154,Santa Marta,2,1,1104,50296,0,1104,0,0,0,50296,0,0,0,0
2019-07-30,port1154,Santa Marta,2,1,7908,1979,7908,0,0,0,0,0,1979,0,0,0
2019-07-31,port1154,Santa Marta,2,0,510,0,0,0,0,0,510,0,0,0,0,0
2019-08-01,port1154,Santa Marta,3,2,0,49856,0,0,0,0,0,48572,1284,0,0,0
2019-08-02,port1154,Santa Marta,1,1,6921,0,0,6921,0,0,0,0,0,0,0,0
2019-08-03,port1154,Santa Marta,3,1,24908,2033,24908,0,0,0,0,0,2033,0,0,0
2019-08-04,port1154,Santa Marta,2,2,0,12958,0,0,0,0,0,0,12958,0,0,0
2019-08-05,port1154,Santa Marta,3,1,27165,0,23730,368,0,0,3066,0,0,0,0,0
2019-08-06,port1154,Santa Marta,2,0,9030,2342,0,0,9030,0,0,0,0,0,0,2342
2019-08-07,port1154,Santa Marta,1,0,601,94,0,0,0,0,601,0,0,0,0,94
2019-08-08,port1154,Santa Marta,3,1,920,34686,0,0,0,0,920,31467,3219,0,0,0
2019-08-09,port1154,Santa Marta,1,1,5603,0,0,5603,0,0,0,0,0,0,0,0
2019-08-10,port1154,Santa Marta,4,3,13796,10513,13796,0,0,0,0,0,10513,0,0,0
2019-08-11,port1154,Santa Marta,1,1,0,9787,0,0,0,0,0,0,9787,0,0,0
2019-08-12,port1154,Santa Marta,2,1,5701,0,0,4550,1150,0,0,0,0,0,0,0
2019-08-13,port1154,Santa Marta,4,0,13044,19863,0,0,326,12717,0,8692,0,0,11171,0
2019-08-14,port1154,Santa Marta,4,1,26941,0,26124,817,0,0,0,0,0,0,0,0
2019-08-15,port1154,Santa Marta,3,3,325,971,0,325,0,0,0,0,971,0,0,0
2019-08-16,port1154,Santa Marta,1,1,6911,0,0,6911,0,0,0,0,0,0,0,0
2019-08-17,port1154,Santa Marta,3,2,1010,5721,0,858,151,0,0,0,5721,0,0,0
2019-08-18,port1154,Santa Marta,1,1,0,10951,0,0,0,0,0,0,10951,0,0,0
2019-08-19,port1154,Santa Marta,5,3,1601,80043,0,1601,0,0,0,71022,9021,0,0,0
2019-08-20,port1154,Santa Marta,3,0,24377,11273,15802,0,6234,2340,0,6477,0,0,4795,0
2019-08-21,port1154,Santa Marta,1,1,0,957,0,0,0,0,0,0,957,0,0,0
2019-08-22,port1154,Santa Marta,3,1,0,50670,0,0,0,0,0,50012,658,0,0,0
2019-08-23,port1154,Santa Marta,3,1,9895,0,0,3271,6624,0,0,0,0,0,0,0
2019-08-24,port1154,Santa Marta,2,2,858,6298,0,858,0,0,0,0,6298,0,0,0
2019-08-25,port1154,Santa Marta,3,1,51468,7586,49581,0,1886,0,0,0,6805,780,0,0
2019-08-26,port1154,Santa Marta,3,2,11714,10491,11714,0,0,0,0,0,10491,0,0,0
2019-08-27,port1154,Santa Marta,1,0,0,27506,0,0,0,0,0,27506,0,0,0,0
2019-08-28,port1154,Santa Marta,1,0,8668,0,8668,0,0,0,0,0,0,0,0,0
2019-08-29,port1154,Santa Marta,2,1,0,8351,0,0,0,0,0,0,969,7381,0,0
2019-08-30,port1154,Santa Marta,3,1,26836,2885,22094,4741,0,0,0,0,0,0,2885,0
2019-08-31,port1154,Santa Marta,2,2,0,4913,0,0,0,0,0,0,4913,0,0,0
2019-09-01,port1154,Santa Marta,2,1,1348,2151,490,858,0,0,0,0,2151,0,0,0
2019-09-02,port1154,Santa Marta,2,2,0,6271,0,0,0,0,0,0,6271,0,0,0
2019-09-03,port1154,Santa Marta,4,1,10817,2151,0,858,0,9959,0,0,2151,0,0,0
2019-09-04,port1154,Santa Marta,2,0,23115,0,23115,0,0,0,0,0,0,0,0,0
2019-09-05,port1154,Santa Marta,4,2,151,52769,0,0,151,0,0,49905,2863,0,0,0
2019-09-06,port1154,Santa Marta,2,2,9746,0,0,9746,0,0,0,0,0,0,0,0
2019-09-07,port1154,Santa Marta,4,1,22122,6571,21520,0,0,0,601,6477,0,0,0,94
2019-09-08,port1154,Santa Marta,5,2,14543,10135,12594,1556,392,0,0,0,9808,326,0,0
2019-09-09,port1154,Santa Marta,2,1,16916,6477,15802,1114,0,0,0,6477,0,0,0,0
2019-09-10,port1154,Santa Marta,4,0,64119,0,64119,0,0,0,0,0,0,0,0,0
2019-09-11,port1154,Santa Marta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-12,port1154,Santa Marta,2,1,0,45516,0,0,0,0,0,43573,1943,0,0,0
2019-09-13,port1154,Santa Marta,1,1,858,2151,0,858,0,0,0,0,2151,0,0,0
2019-09-14,port1154,Santa Marta,3,2,22691,5842,0,0,0,22691,0,0,5842,0,0,0
2019-09-15,port1154,Santa Marta,3,1,49345,4910,49345,0,0,0,0,0,4910,0,0,0
2019-09-16,port1154,Santa Marta,3,1,15873,50642,15501,372,0,0,0,50642,0,0,0,0
2019-09-17,port1154,Santa Marta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-18,port1154,Santa Marta,1,1,858,2151,0,858,0,0,0,0,2151,0,0,0
2019-09-19,port1154,Santa Marta,3,1,39879,0,33185,982,5710,0,0,0,0,0,0,0
2019-09-20,port1154,Santa Marta,2,1,6911,1585,0,6911,0,0,0,0,0,0,1585,0
2019-09-21,port1154,Santa Marta,3,2,0,51228,0,0,0,0,0,44448,6780,0,0,0
2019-09-22,port1154,Santa Marta,3,2,0,10702,0,0,0,0,0,0,10702,0,0,0
2019-09-23,port1154,Santa Marta,3,1,7506,6078,0,373,7132,0,0,0,0,0,6078,0
2019-09-24,port1154,Santa Marta,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-25,port1154,Santa Marta,2,0,34219,1896,34219,0,0,0,0,0,0,1896,0,0
2019-09-26,port1154,Santa Marta,3,1,1302,27226,0,1302,0,0,0,0,0,0,27226,0
2019-09-27,port1154,Santa Marta,3,1,58694,0,52219,6474,0,0,0,0,0,0,0,0
2019-09-28,port1154,Santa Marta,3,2,858,6322,0,858,0,0,0,0,5205,0,1116,0
2019-09-29,port1154,Santa Marta,1,1,0,7355,0,0,0,0,0,0,7355,0,0,0
2019-09-30,port1154,Santa Marta,3,2,369,48929,0,369,0,0,0,37933,10995,0,0,0
2019-10-01,port1154,Santa Marta,1,0,3656,0,3656,0,0,0,0,0,0,0,0,0
2019-10-02,port1154,Santa Marta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-03,port1154,Santa Marta,4,1,35775,3195,35775,0,0,0,0,0,2891,303,0,0
2019-10-04,port1154,Santa Marta,1,1,10619,0,0,10619,0,0,0,0,0,0,0,0
2019-10-05,port1154,Santa Marta,4,2,858,52711,0,858,0,0,0,50560,2151,0,0,0
2019-10-06,port1154,Santa Marta,3,2,30365,18339,30365,0,0,0,0,0,18339,0,0,0
2019-10-07,port1154,Santa Marta,2,1,4647,0,0,1846,0,0,2801,0,0,0,0,0
